person_id,year,id_s_fr,age,female,perf_a,perf_b,perf_c,status,avg_absences
18635,2013,3000010289.0,63.0,1.0,,,,,8.254552799999999
18635,2014,3000010289.0,64.0,1.0,,,,,8.5371523
18946,2012,3000010382.0,60.0,1.0,,,,Active,8.3980894
18946,2013,3000010382.0,61.0,1.0,-4.56056642,,-4.5605664,,8.6264391
18946,2014,3000010382.0,62.0,1.0,,,,,8.163446400000002
19076,2012,,59.0,1.0,,,,Inactive,8.530680699999998
19127,2012,3000010360.0,60.0,1.0,,,,Active,8.0848646
19127,2013,3000010360.0,61.0,1.0,,,,Active,8.703105
19127,2014,3000010360.0,62.0,1.0,-0.07840024799999999,,0.83782345,Active,8.6936722
19127,2015,3000010360.0,63.0,1.0,,,0.45018339,Active,1.9424857
19154,2012,3000010380.0,59.0,1.0,,,,Active,8.2693272
19154,2013,3000010380.0,60.012046999999995,1.0,,,,Active,8.5657005
19154,2014,3000010380.0,61.0,1.0,,,,Active,8.6134987
19163,2012,3000010354.0,60.0,0.0,,,,Active,8.833244300000002
19175,2014,3000010130.0,62.0,1.0,,,,Active,8.1236181
19175,2015,3000010130.0,63.0,1.0,1.60694417,,1.6069442,Active,1.8397941999999998
19176,2012,3000010225.0,61.0,1.0,,,,Active,8.5328007
19176,2013,3000010225.0,62.0,1.0,0.578327355,,0.57832736,Active,8.2111187
19176,2014,3000010225.0,63.0,1.0,-0.137394485,,-0.13739449,Active,8.536394099999999
19176,2015,3000010225.0,64.0,1.0,0.27913125899999996,,0.27913123,Active,1.2795192
19185,2012,,60.0,0.0,,,,Inactive,8.486778300000001
19185,2013,,61.0,0.0,,,,Inactive,8.6018457
19185,2014,,62.0,0.0,,,,Inactive,8.600096699999998
19185,2015,,63.0,0.0,,,,Inactive,1.6757008000000002
19262,2012,3000010318.0,60.0,1.0,,,,Active,8.5980511
19262,2013,3000010318.0,61.0,1.0,,,,Active,8.8284817
19262,2014,3000010000.0,62.0,1.0,,,,Active,8.5002537
19262,2015,3000010318.0,63.0,1.0,-1.388015802,,-0.98021293,Active,1.9821678
19372,2012,3000010857.0,60.0,1.0,,,,Active,8.429982199999998
19372,2013,3000010857.0,61.0,1.0,0.22786996399999998,,0.22786997,,8.189559
19372,2014,3000010857.0,62.0,1.0,,,,,8.0575962
19448,2012,3000010107.0,61.0,1.0,,,,,8.6597147
19448,2013,3000010107.0,62.0,1.0,,,,,8.2535095
19448,2014,3000010107.0,63.0,1.0,,,,,8.2017746
19504,2012,3000010104.0,66.0,1.0,,,,Active,8.3391409
19504,2013,3000010104.0,67.0,1.0,1.250446809,,1.2504468,Active,8.2389402
19504,2014,3000010104.0,68.0,1.0,0.144618875,0.28351467399999997,-0.069364682,Active,9.027771000000001
19504,2015,3000010104.0,69.0,1.0,1.137980236,-0.53087365,0.45874086,Active,1.7638648000000001
19509,2012,,66.0,1.0,,,,,8.3660402
19509,2013,,67.0,1.0,,,,,8.6289864
19509,2014,,68.0,1.0,,,,,8.170085
19580,2012,,60.0,1.0,,,,Active,8.854450199999999
19580,2013,,61.0,1.0,,,,Active,8.8265533
19580,2014,,62.0,1.0,,,,Active,8.3391066
19580,2015,3000010362.0,63.0,1.0,,,,Active,1.302956
19597,2012,3000010179.0,61.0,1.0,,,,Active,8.575009300000001
19597,2013,3000010179.0,62.0,1.0,0.34822321700000003,-0.601830787,0.056926213,Active,8.5422802
19597,2014,3000010179.0,63.0,1.0,-0.736031652,,-0.58755922,Active,8.1820936
19635,2012,3000010354.0,60.0,1.0,,,,Active,8.1653833
19635,2013,3000010354.0,61.0,1.0,,,,Active,8.8775568
19635,2014,3000010354.0,62.0,1.0,,,,,8.092895500000001
19788,2012,3000010179.0,60.0,1.0,,,,Active,8.0217276
19788,2013,3000010179.0,61.0,1.0,0.791595412,-0.500923754,0.050468806,Active,8.802461599999999
19788,2014,3000010179.0,62.0,1.0,-0.305835058,-1.934520859,-1.1995354,Active,8.4845285
19949,2012,3000010354.0,62.0,0.0,,,,Active,8.0547657
19949,2013,3000010144.0,63.0,0.0,-0.561100045,,-0.56110007,Active,8.1560173
19949,2014,3000010144.0,64.0,0.0,-0.105512544,,-0.5939011,Active,8.1951866
19949,2015,3000010144.0,65.0,0.0,-0.593992053,,-0.64543861,Active,1.3505003
20011,2012,,63.0,0.0,,,,Inactive,8.0679913
20011,2013,,64.0,0.0,,,,Inactive,8.2436037
20011,2014,,65.0,0.0,,,,,8.3498745
20376,2012,3000010368.0,60.0,1.0,,,,Active,8.880076400000002
20376,2013,3000010368.0,61.0,1.0,1.285533869,,1.2855339,Active,8.321146
20376,2014,3000010368.0,62.0,1.0,0.9387925770000001,,0.72430712,Active,8.1273727
20376,2015,3000010368.0,63.0,1.0,2.517897975,,2.1610246,Active,1.1438048
20385,2012,,60.0,1.0,,,,,8.099892599999999
20385,2013,,61.0,1.0,,,,,8.86975
20385,2014,,62.0,1.0,,,,,8.2823629
20491,2012,,59.0,1.0,,,,,8.5621605
20491,2013,,59.0,1.0,,,,,8.171720500000001
20491,2014,,60.0,1.0,,,,,8.493498800000001
20661,2012,3000010160.0,63.0,1.0,,,,Active,8.825573
20661,2013,3000010121.0,64.042374,1.0,-1.59075943,,-1.5907594,Active,8.6212711
20661,2014,3000010160.0,65.0,1.0,-0.33252405,,-0.39427882,Active,8.7310724
20661,2015,3000010160.0,66.029198,1.0,-1.869213518,,-1.8692135,Active,2.0524065
20760,2012,3000010300.0,62.0,1.0,,,,Active,8.0241613
20760,2013,3000010300.0,63.0,1.0,1.025828283,,1.0258282,Active,7.9840932
20760,2014,3000010300.0,64.0,1.0,0.638175368,,-0.25566122,Active,8.9147005
20766,2012,,58.0,1.0,,,,Inactive,8.7891827
20766,2013,,59.0,1.0,,,,Inactive,8.3919306
20766,2014,,60.0,1.0,,,,Inactive,8.480774900000002
20771,2012,,59.0,1.0,,,,Active,8.2487574
20771,2013,,60.0,1.0,-0.660719177,,-0.66071916,Active,8.1766615
20771,2014,,61.0,1.0,-1.249843358,,-1.2498434,Active,8.6653547
20771,2015,3000010857.0,62.0,1.0,-1.409054836,,-1.4090549,Active,1.2106035
20806,2012,3000010167.0,59.0,1.0,,,,Active,8.2947617
20806,2013,3000010167.0,60.0,1.0,1.7264593780000002,,1.7264594,Active,8.533967
20806,2014,3000010167.0,61.0,1.0,1.171278695,0.413755109,0.43962762,Active,8.176712
20806,2015,3000010167.0,62.0,1.0,0.638313977,1.089726486,0.36525565,Active,1.9506408
20846,2012,,61.0,1.0,,,,Active,8.7267485
20846,2013,,62.0,1.0,,,,Active,8.5414028
20846,2014,,63.0,1.0,,,,Active,8.4681368
20846,2015,,64.0,1.0,,,,Active,1.5307444
20847,2012,3000010167.0,59.0,1.0,,,,,7.942850099999999
20847,2013,3000010167.0,60.0,1.0,,,,,8.0201311
20847,2014,3000010167.0,61.0,1.0,,,,,8.1670618
20864,2012,3000010358.0,60.0,1.0,,,,,8.229129799999999
20864,2013,3000010358.0,60.0,1.0,,,,,8.7992249
20864,2014,3000010358.0,61.0,1.0,,,,Active,8.9104834
20864,2015,3000010358.0,62.0,1.0,,,,Active,1.8038504000000002
20866,2012,3000010362.0,73.0,1.0,,,,Active,8.253027000000001
20866,2013,3000010362.0,75.0,1.0,0.61752429,,0.61752427,,8.803847300000001
20866,2014,3000010362.0,75.0,1.0,,,,Active,8.4961538
20890,2012,3000010105.0,58.0,1.0,,,,Active,8.8919601
20890,2013,3000010105.0,59.0,1.0,1.272107569,,1.2721076,Active,8.1164761
20890,2014,3000010105.0,60.0,1.0,0.5984205029999999,,-0.11958101,Active,8.0588341
20890,2015,3000010105.0,61.0,1.0,1.4519695730000002,,1.7270222,Active,1.2574378000000002
20960,2012,3000010362.0,66.0,0.0,,,,Active,7.9630542
20960,2013,3000010362.0,67.0,0.0,0.118342919,,0.11834291,,8.484273
20960,2014,3000010362.0,68.0,0.0,,,,,8.1276741
20985,2012,3000010180.0,59.0,1.0,,,,Active,8.531922300000002
20985,2013,3000010180.0,60.0,1.0,1.507886471,,1.5078864,Active,8.472559
20985,2014,3000010180.0,61.0,1.0,1.08094241,,0.37583929,Active,8.8622856
20985,2015,3000010180.0,62.0,1.0,-0.072982195,,-0.095129907,Active,1.532074
21083,2012,3000010354.0,59.0,1.0,,,,Active,8.2905092
21083,2013,3000010354.0,60.0,1.0,-0.6537249270000001,,-0.65372497,Active,8.2412682
21083,2014,3000010354.0,61.0,1.0,-1.8565394419999999,,-0.77295661,Active,8.2998419
21083,2015,3000010354.0,62.0,1.0,-0.21699158899999998,,-0.97442347,Active,1.5883191
21189,2012,3000010175.0,61.0,0.0,,,,Active,8.178236
21189,2013,3000010175.0,62.0,0.0,0.09952582,-3.1124155019999997,-2.1904602,Active,8.5895567
21189,2014,3000010175.0,63.0,0.0,0.041425636,-1.1198349090000002,-0.31336045,Active,8.2122183
21239,2012,,63.0,1.0,,,,Active,8.6394176
21239,2013,,64.0,1.0,,,,Active,8.8406239
21239,2014,,65.0,1.0,,,,Active,8.7928562
21239,2015,3000010175.0,66.0,1.0,,,,Active,2.013356
21249,2012,3000010193.0,64.0,0.0,,,,Active,8.2693157
21249,2013,3000010193.0,65.0,0.0,-0.014862034,,-0.014862034,Active,8.305854799999999
21249,2014,3000010193.0,67.0,0.0,-2.785912611,,-1.8327867,,8.120629300000001
21251,2012,3000010180.0,60.0,1.0,,,,Active,8.6797228
21251,2013,3000010180.0,61.0,1.0,1.77194936,1.2206117920000001,1.3052207,,8.4597464
21251,2014,3000010180.0,62.0,1.0,,,,,9.0236979
21272,2012,3000010226.0,75.0,1.0,,,,Active,8.033378599999999
21272,2013,3000010226.0,76.0,1.0,0.395554911,-0.9296599259999999,-0.49531397,Active,8.076959599999999
21272,2014,3000010226.0,77.0,1.0,-0.406883549,0.496638956,0.002015117,Active,8.8237324
21277,2012,3000010288.0,66.0,1.0,,,,Active,8.660281199999998
21277,2013,3000010288.0,67.0,1.0,0.8182295999999999,,0.81822962,Active,8.5321198
21277,2014,3000010288.0,68.0,1.0,1.294071464,-1.971961751,-0.76547778,Active,8.876064300000001
21277,2015,3000010288.0,69.0,1.0,0.825896663,-0.5124583220000001,0.17336228,Active,1.5649155000000001
21321,2012,3000010151.0,59.0,0.0,,,,Active,8.8518476
21321,2013,3000010151.0,60.0,0.0,1.516801298,0.006270798,0.49182647,Active,8.1150007
21321,2014,3000010151.0,61.0,0.0,1.145511293,-1.375113153,-0.17347033,,8.499030099999999
21341,2012,3000010123.0,60.0,1.0,,,,Active,8.5749369
21341,2013,3000010123.0,61.0,1.0,0.38450275799999994,0.095993775,0.070905142,Active,8.876878699999999
21341,2014,3000010123.0,62.0,1.0,0.212292628,-0.40328969200000003,0.36046278,Active,8.506185499999999
21341,2015,3000010123.0,63.0,1.0,1.056098677,-0.9583984740000001,0.3732129,Active,1.516651
21372,2012,,59.0,1.0,,,,Active,8.7301664
21372,2013,,60.0,1.0,1.109625411,,1.1096253,Active,8.248477900000001
21372,2014,,61.0,1.0,1.768303854,,1.7683039,Active,8.454610800000001
21387,2012,3000010167.0,62.0,1.0,,,,Active,8.300436999999999
21387,2013,3000010167.0,64.0,1.0,-0.7227147190000001,0.5265365879999999,0.17641006,,8.4665442
21387,2014,3000010167.0,64.0,1.0,,,,,8.662835099999999
21399,2012,3000010151.0,59.0,0.0,,,,Active,7.9997988
21399,2013,3000010151.0,60.0,0.0,0.8928402609999999,0.205589281,0.33664626,,8.805747
21399,2014,3000010151.0,61.0,0.0,,,,Active,8.439162300000001
21399,2015,3000010151.0,62.0,0.0,-0.38360457600000003,,-0.55831599,Active,2.0234518
21423,2012,3000010380.0,57.0,1.0,,,,Active,8.1908932
21423,2013,3000010380.0,58.0,1.0,,,,Active,8.3553143
21423,2014,3000010380.0,59.0,1.0,,,,Active,8.732666
21470,2012,3000010021.0,59.0,1.0,,,,Active,8.4842224
21470,2013,3000010021.0,60.0,1.0,,,,Active,8.1545544
21470,2015,3000010152.0,62.0,1.0,,,,Active,1.6967076
21614,2012,3000010316.0,59.0,0.0,,,,,8.863996499999999
21614,2013,3000010316.0,60.0,0.0,,,,,8.705425300000002
21614,2014,3000010316.0,61.0,0.0,,,,,8.501558300000001
21621,2012,3000010309.0,59.0,0.0,,,,Active,7.899888000000001
21621,2013,3000010309.0,60.0,0.0,,,,Active,8.750470199999999
21621,2014,3000010309.0,61.0,0.0,-1.877316624,,-3.4775372,,8.796896
21639,2012,3000010175.0,62.0,1.0,,,,Active,8.8345051
21639,2013,3000010175.0,63.0,1.0,-3.182833011,,-3.182833,,8.714380300000002
21639,2014,3000010175.0,64.0,1.0,,,,,8.2505741
21712,2012,3000010156.0,59.0,0.0,,,,,8.332057
21712,2013,3000010156.0,60.0,0.0,,,,,8.3701649
21712,2014,3000010156.0,61.0,0.0,,,,,8.3686285
21728,2015,3000010134.0,63.0,1.0,,,,Active,1.1866698
21888,2012,3000010300.0,58.0,1.0,,,,,8.2820883
21888,2013,3000010300.0,59.0,1.0,,,,,8.280145599999999
21888,2014,3000010300.0,60.0,1.0,,,,,8.5976181
21889,2012,3000010107.0,58.0,1.0,,,,Active,8.4671278
21889,2013,3000010107.0,59.0,1.0,-1.606530632,,-1.6065307,Active,8.098356200000001
21889,2014,3000010107.0,60.0,1.0,-1.210877659,,-1.2108777,Active,8.4570675
21990,2012,3000010155.0,58.0,1.0,,,,Active,8.814127000000001
21990,2013,3000010155.0,59.0,1.0,,,,Active,8.0694094
21990,2014,3000010155.0,61.0,1.0,,,,,8.334301
22000,2012,3000010290.0,59.0,1.0,,,,Active,8.8599596
22000,2013,3000010106.0,60.0,1.0,-1.1403076109999999,,-1.1403077,,8.7509575
22000,2014,3000010106.0,61.0,1.0,,,,,8.7597866
22021,2012,3000010290.0,63.0,1.0,,,,Active,8.2447844
22021,2013,3000010161.0,64.0,1.0,0.438448981,,0.438449,Active,8.7716084
22021,2014,,65.0,1.0,0.036151047,,0.036151048,,8.292881
22202,2012,3000010151.0,59.0,1.0,,,,Active,8.2884407
22202,2013,3000010151.0,60.0,1.0,,,,Active,8.221502300000001
22202,2014,3000010151.0,61.0,1.0,,,,Active,8.3692093
22202,2015,3000010151.0,62.0,1.0,,,,Active,2.0147572
22274,2012,3000010289.0,58.0,1.0,,,,,8.7973862
22274,2013,3000010289.0,59.0,1.0,,,,Active,8.0542002
22274,2014,3000010289.0,60.0,1.0,-0.06876755400000001,-0.184140423,-0.11027248,Active,8.3582153
22274,2015,3000010289.0,61.0,1.0,-0.345401519,-1.497655907,-0.60257673,Active,1.672496
22303,2012,3000010193.0,59.0,1.0,,,,Active,8.419901800000002
22303,2013,3000010193.0,60.0,1.0,0.7204320120000001,,0.72043204,Active,8.4971657
22303,2014,3000010193.0,61.0,1.0,0.467979401,,0.4679794,Active,8.609445599999999
22303,2015,3000010193.0,62.0,1.0,1.58793952,,1.5879395,Active,1.642135
22411,2012,3000010260.0,58.0,1.0,,,,Active,8.5263777
22411,2013,3000010260.0,59.0,1.0,0.629335344,,0.62933534,Active,8.622941
22411,2014,3000010260.0,60.0,1.0,1.526662264,-0.203828948,0.071125783,Active,8.853143699999999
22411,2015,3000010260.0,61.0,1.0,1.702981751,0.498104185,1.194066,Active,1.2205427
22484,2012,3000010364.0,63.0,0.0,,,,,8.6471891
22484,2013,3000010364.0,64.0,0.0,,,,,8.3140402
22484,2014,3000010364.0,65.0,0.0,,,,,8.624838800000001
22598,2012,3000010105.0,65.0,1.0,,,,,8.3487606
22598,2013,3000010105.0,66.0,1.0,,,,,8.0398932
22598,2014,3000010105.0,67.0,1.0,,,,,8.0548315
22627,2012,3000010106.0,58.0,1.0,,,,Active,8.7348766
22627,2013,3000010106.0,59.0,1.0,1.4198655080000002,,1.4198655,Active,8.2032614
22627,2014,3000010106.0,60.0,1.0,1.224532746,,0.52131647,Active,8.0942535
22637,2012,3000010226.0,58.0,1.0,,,,Active,8.698205
22637,2013,3000010226.0,59.0,1.0,0.660202445,1.8458615319999998,0.98242348,Active,8.4324694
22637,2014,3000010226.0,60.0,1.0,0.041473851,0.19879028199999998,0.018900488,Active,8.310371400000001
22637,2015,3000010226.0,61.0,1.0,0.0038543709999999997,-0.87908859,-1.010836,Active,1.5612575
22686,2012,3000010193.0,58.0,1.0,,,,Active,8.7026577
22686,2013,3000010290.0,59.0,1.0,-1.9360518,0.886749828,-0.83261514,Active,8.7304239
22686,2014,3000010193.0,60.0,1.0,-0.444746035,,0.19060086,,8.667337400000001
22694,2012,3000010161.0,59.0,1.0,,,,Active,8.4345865
22694,2013,3000010161.0,60.0,1.0,-0.23695748,,-0.23695748,Active,8.302866900000001
22694,2014,3000010161.0,61.0,1.0,-0.7716155309999999,,-1.2926482,Active,8.200865700000001
22694,2015,3000010161.0,62.0,1.0,-0.44685144299999996,,-0.084075607,Active,1.3918071
22696,2012,3000010161.0,60.0,0.0,,,,Active,8.6561756
22696,2013,3000010161.0,61.0,0.0,-0.23701148,,-0.23701149,Active,8.4169683
22696,2014,3000010161.0,62.0,0.0,-0.539673008,,-0.50545359,Active,8.5211754
22696,2015,3000010161.0,63.0,0.0,-0.313149711,,-0.27463523,Active,1.8927025000000002
22790,2012,3000010360.0,58.0,1.0,,,,,8.8649483
22790,2013,3000010360.0,59.0,1.0,,,,,8.1909323
22790,2014,3000010360.0,60.0,1.0,,,,,8.1031351
22823,2012,3000010362.0,59.0,0.0,,,,Active,8.119852999999999
22823,2013,3000010362.0,60.0,0.0,-0.132659515,,-0.13265951,Active,7.961218799999999
22823,2014,3000010362.0,61.0,0.0,-1.4068192919999998,,-0.15700608,,8.4692879
22874,2012,3000010180.0,58.0,1.0,,,,Active,8.1453047
22874,2013,3000010180.0,59.0,1.0,0.637398658,-0.217164789,0.2165869,Active,8.1834936
22874,2014,3000010180.0,60.0,1.0,0.38082963299999995,-0.639476756,-0.58845681,Active,8.5165472
22909,2012,3000010105.0,59.0,1.0,,,,Active,8.8700638
22909,2013,3000010105.0,60.0,1.0,0.187614038,,0.18761404,Active,8.620415699999999
22909,2014,3000010105.0,61.0,1.0,0.311775719,,-0.24658915,Active,8.740943
23016,2012,3000010021.0,61.0,1.0,,,,Active,8.5191631
23016,2013,,62.0,1.0,,,,Active,7.952825099999999
23016,2014,,63.0,1.0,,,,Active,8.8044596
23065,2012,3000010151.0,58.0,1.0,,,,,7.9581227
23065,2013,3000010151.0,59.0,1.0,,0.713996764,1.1106093,Active,8.511052099999999
23065,2014,3000010151.0,60.0,1.0,0.87719157,-1.3952402430000002,-0.62172669,Active,8.1672068
23065,2015,3000010151.0,61.0,1.0,0.48132471600000004,-0.474160675,0.037987541,Active,1.5793902
23104,2014,,65.0,1.0,,,,,8.1054745
23104,2015,3000010857.0,66.0,1.0,,,,Active,1.6737338
23220,2012,3000010857.0,65.0,1.0,,,,,8.2614145
23220,2013,3000010857.0,65.0,1.0,,,,,8.2340689
23220,2014,3000010857.0,66.0,1.0,,,,,8.8721733
23233,2012,3000010180.0,59.0,1.0,,,,Active,8.3881903
23233,2013,3000010180.0,60.0,1.0,1.156047485,-0.536437324,0.17206992,Active,8.5452919
23233,2014,3000010180.0,61.0,1.0,0.372650784,-0.5158939779999999,-0.73096722,Active,8.135771799999999
23233,2015,3000010180.0,62.0,1.0,-1.9427877669999998,0.07273956,-0.96215945,Active,1.6062928
23288,2012,3000010175.0,58.0,1.0,,,,Active,7.9904099
23288,2013,3000010175.0,59.0,1.0,-0.389760868,1.536036062,0.74593639,Active,7.921551200000001
23288,2014,3000010175.0,60.0,1.0,-0.053351835,,-0.46431425,,8.911675500000001
23290,2012,,59.0,1.0,,,,,8.307174700000001
23290,2013,,60.0,1.0,,,,,8.850914
23290,2014,,61.0,1.0,,,,,8.8891201
23411,2012,3000010288.0,66.0,1.0,,,,Active,8.2119923
23411,2013,3000010288.0,67.0,1.0,-0.6744730729999999,,-0.50621969,,8.475570699999999
23411,2014,3000010288.0,68.0,1.0,,,,,8.9181433
23463,2012,3000010180.0,58.0,1.0,,,,Active,8.5804071
23463,2013,3000010180.0,59.0,1.0,1.332389971,,1.33239,Active,8.5425425
23463,2014,3000010180.0,60.0,1.0,1.575707795,,1.5757078,Active,8.2001667
23463,2015,3000010180.0,61.0,1.0,0.038366633,,0.038366634,Active,1.1804031000000001
23601,2012,3000010324.0,58.0,1.0,,,,Active,8.629048300000001
23601,2013,3000010324.0,59.0,1.0,1.4792874580000002,-0.46022009700000005,-0.001903527,Active,8.2977648
23601,2014,3000010324.0,60.0,1.0,0.680593549,0.016712107,0.19013795,Active,8.647279699999999
23601,2015,3000010324.0,61.0,1.0,0.113035997,-0.7280062620000001,-0.46355805,Active,1.8481897
23619,2012,,61.0,1.0,,,,,8.0705996
23619,2013,,62.0,1.0,,,,,7.956556299999999
23619,2014,,63.0,1.0,,,,,8.808166499999999
23657,2012,3000010857.0,66.0,1.0,,,,,8.861997599999999
23657,2013,3000010857.0,67.0,1.0,,,,,8.1283989
23657,2014,3000010857.0,68.0,1.0,,,,,8.0689936
23713,2012,,60.0,0.0,,,,Active,8.353137
23713,2013,,61.0,0.0,,,,Active,8.6398668
23713,2014,,62.0,0.0,,,,Active,8.2856884
23713,2015,,63.0,0.0,,,,Active,1.1553241
23747,2012,3000010226.0,59.0,1.0,,,,Active,8.3198566
23747,2013,3000010226.0,60.0,1.0,0.8564155370000001,,0.5979113,Active,8.7485676
23747,2014,3000010226.0,61.0,1.0,0.171198627,-1.1348192609999999,-0.17733933,Active,8.8288832
23747,2015,3000010226.0,62.0,1.0,0.040773646000000004,-0.683088008,-0.16884845,Active,1.8683047
23754,2012,3000010106.0,57.0,1.0,,,,Active,8.5398626
23754,2013,3000010106.0,58.0,1.0,1.443870894,-0.013147103,0.6373058,Active,8.2706099
23754,2014,3000010106.0,59.0,1.0,0.34432338100000004,,1.0915581,Active,8.3723326
23754,2015,3000010106.0,60.0,1.0,1.748146635,-1.324855661,1.1130581,Active,1.8775723000000002
23757,2012,3000010136.0,57.0,1.0,,,,Active,7.9262414
23757,2013,3000010136.0,58.0,1.0,1.329040571,0.329244146,0.58683479,,8.6661825
23757,2014,3000010136.0,59.0,1.0,,,,,8.709305800000001
23812,2012,3000010151.0,56.0,1.0,,,,Active,8.114419900000001
23812,2013,3000010352.0,57.0,1.0,-1.4578859690000001,,-1.457886,Active,8.5267696
23812,2014,3000010352.0,58.0,1.0,-0.613344743,0.221390162,-0.41382223,Active,8.3541965
23812,2015,3000010352.0,59.0,1.0,0.341266855,,0.32980296,Active,1.8172343
23821,2012,3000010857.0,57.0,1.0,,,,Active,7.972858400000001
23821,2013,3000010857.0,58.0,1.0,1.2809629359999999,,1.2809629,Active,8.309602700000001
23821,2014,3000010857.0,59.0,1.0,1.8935349330000002,,1.8935349,Active,8.402970300000002
23821,2015,3000010857.0,60.0,1.0,1.197818865,,1.1978189,Active,1.7347742
23828,2012,3000010380.0,60.0,0.0,,,,Active,8.194326400000001
23828,2013,3000010380.0,61.0,0.0,-1.737409227,,-1.7374092,Active,7.9257917
23828,2014,3000010380.0,62.0,0.0,0.17739678399999997,,0.17739677,Active,8.136344
23828,2015,3000010380.0,63.0,0.0,1.06516524,,1.0651653,Active,1.6223861000000002
23850,2012,3000010123.0,62.0,1.0,,,,Active,8.457921
23850,2013,3000010123.0,64.0,1.0,0.8043234309999999,,0.80432343,,8.6574507
23850,2014,3000010123.0,64.0,1.0,,,,,8.8277121
23857,2012,3000010103.0,57.0,1.0,,,,,8.618262300000001
23857,2013,3000010103.0,57.0,1.0,,,,,8.7221413
23857,2014,3000010103.0,58.0,1.0,,,,,8.8596544
23914,2012,3000010124.0,57.0,0.0,,,,Inactive,8.291847200000001
23914,2013,3000010124.0,58.0,0.0,,,,,8.418690699999999
23914,2014,3000010124.0,59.0,0.0,,,,,9.0008535
23949,2012,3000010362.0,57.0,1.0,,,,Active,8.157464
23949,2013,,58.0,1.0,1.6400258419999998,,1.6400257,,8.8385267
23949,2014,,59.0,1.0,,,,,8.5114746
23970,2012,,57.0,1.0,,,,,7.940328599999999
23970,2013,,58.0,1.0,,,,,8.7337418
23970,2014,,59.0,1.0,,-0.7555115859999999,-1.8576916,,8.891077000000001
24037,2012,3000010190.0,57.0,1.0,,,,Active,8.2523489
24037,2013,3000010190.0,58.0,1.0,-0.340622387,,0.027486339,Active,8.77637
24037,2014,3000010190.0,59.0,1.0,-0.211252775,,0.18822108,Active,8.802844
24037,2015,3000010190.0,60.0,1.0,-0.14689593199999998,,0.042534918,Active,1.5556089
24157,2012,3000010155.0,61.0,1.0,,,,Active,8.439791699999999
24157,2013,3000010155.0,62.0,1.0,-1.53717424,,-1.5371742,Active,8.6620998
24157,2014,3000010155.0,63.0,1.0,0.044466432,,0.942581,Active,8.0962934
24207,2012,3000010106.0,60.0,1.0,,,,Active,8.067853900000001
24207,2013,3000010106.0,61.0,1.0,1.69938175,-0.37931503899999996,0.45993274,Active,8.4419107
24207,2014,3000010106.0,62.0,1.0,0.30788768,0.028219217999999997,0.79234028,Active,8.453306199999998
24217,2012,3000010151.0,58.0,0.0,,,,Active,8.863580699999998
24217,2013,3000010151.0,59.0,0.0,-1.4127218519999998,,-1.4127219,Active,8.0673018
24217,2014,3000010151.0,60.0,0.0,-0.608182773,,-0.86179584,Active,8.3195848
24217,2015,3000010151.0,61.0,0.0,-0.141852019,,-0.10372189,Active,2.0116146
24224,2012,3000010249.0,59.0,1.0,,,,Active,8.6911526
24224,2013,3000010249.0,60.0,1.0,0.9676144459999999,0.369386069,0.57415032,Active,8.6175203
24229,2012,3000010380.0,57.0,1.0,,,,Active,8.713937800000002
24229,2013,3000010380.0,58.0,1.0,-0.248981485,,-0.24898149,Active,8.2090349
24229,2014,3000010380.0,59.0,1.0,0.18071668800000001,,-0.88463634,Active,8.5942993
24249,2012,3000010362.0,61.0,1.0,,,,Active,8.4098988
24249,2013,3000010362.0,62.0,1.0,0.20291974899999998,,0.20291975,Active,8.1549053
24249,2014,3000010362.0,64.0,1.0,0.017363527,,0.12291006,,8.1610451
24297,2012,,60.0,0.0,,,,,8.873273800000002
